"","SpecCode.x","Species","ComName"
"6722",5741,"Apogonichthys perdix","Flores cardinalfish"
"6723",5741,"Apogonichthys perdix","Perdix cardinalfish"
"6724",5741,"Apogonichthys perdix","Speckled cardinal"
"6725",5741,"Apogonichthys perdix","Waikiki cardinalfish"
"6726",1321,"Bothus pantherinus","Flounder"
"6727",1321,"Bothus pantherinus","Leopard flounder"
"6728",1321,"Bothus pantherinus","Panther flounder"
"6729",7641,"Bothus mancus","Flounder"
"6730",7641,"Bothus mancus","Flowery flounder"
"6731",7641,"Bothus mancus","Manyray flatfish"
"6732",7641,"Bothus mancus","Peacock flounder"
"6733",7641,"Bothus mancus","Tropical flounder"
"6734",1037,"Parexocoetus brachypterus","Flying fish"
"6735",1037,"Parexocoetus brachypterus","Flyingfish"
"6736",1037,"Parexocoetus brachypterus","Guineaman"
"6737",1037,"Parexocoetus brachypterus","Sailfin flyingfish"
"6738",1037,"Parexocoetus brachypterus","Sailfin Flyingfish"
"6739",1037,"Parexocoetus brachypterus","Shortfin flyingfish"
"6740",1037,"Parexocoetus brachypterus","Slender two-winged flyingfish"
"6741",1037,"Parexocoetus brachypterus","Two-winged flying-fish"
"6742",3156,"Euleptorhamphus viridis","Flying halfbeak"
"6743",3156,"Euleptorhamphus viridis","Garfish"
"6744",3156,"Euleptorhamphus viridis","Long-beaked garfish"
"6745",3156,"Euleptorhamphus viridis","Longfin garfish"
"6746",3156,"Euleptorhamphus viridis","Long-finned garfish"
"6747",3156,"Euleptorhamphus viridis","Longfinned halfbeak"
"6748",3156,"Euleptorhamphus viridis","Ribbon halfbeak"
"6749",16884,"Hemiramphus convexus","Flying halfbeak"
"6750",16884,"Hemiramphus convexus","Halfbeak"
"6751",14861,"Foa fo","Fo cardinalfish"
"6752",14861,"Foa fo","Samoan cardinalfish"
"6753",14861,"Foa fo","Samoan fo"
"6754",14861,"Foa fo","Weedy cardinalfish"
"6755",5657,"Plicomugil labiosus","Foldlip mullet"
"6756",5657,"Plicomugil labiosus","Fringe-lip mullet"
"6757",5657,"Plicomugil labiosus","Hornlip mullet"
"6758",4614,"Siganus argenteus","Forktail rabbitfish"
"6759",4614,"Siganus argenteus","Goldspotted spinefoot"
"6760",4614,"Siganus argenteus","Marbled spinefoot"
"6761",4614,"Siganus argenteus","Mottled spinefoot"
"6762",4614,"Siganus argenteus","Rabbitface spinefoot"
"6763",4614,"Siganus argenteus","Rabbitfaced spinefoot"
"6764",4614,"Siganus argenteus","Rabbitfish"
"6765",4614,"Siganus argenteus","Roman-nose spinefoot"
"6766",4614,"Siganus argenteus","Schooling rabbitfish"
"6767",4614,"Siganus argenteus","Silver rabbitfish"
"6768",4614,"Siganus argenteus","Silver spinefoot"
"6769",4614,"Siganus argenteus","Spinefoot"
"6770",4614,"Siganus argenteus","Streaked spinefoot"
"6771",4614,"Siganus argenteus","Streaked-spine foot"
"6772",4614,"Siganus argenteus","Streamlined spinefoot"
"6773",63375,"Trimma hayashii","Four-eye pygmygoby"
"6774",14480,"Bostrychus sinensis","Four-eyed sleeper"
"6775",5619,"Pseudocheilinus tetrataenia","Fourline wrasse"
"6776",5619,"Pseudocheilinus tetrataenia","Four-lined wrasse"
"6777",5619,"Pseudocheilinus tetrataenia","Fourstripe wrasse"
"6778",5619,"Pseudocheilinus tetrataenia","Neon wrasse"
"6779",5837,"Epinephelus spilotoceps","Foursaddle grouper"
"6780",5837,"Epinephelus spilotoceps","Four-saddle grouper"
"6781",5837,"Epinephelus spilotoceps","Four-saddle rockcod"
"6782",5837,"Epinephelus spilotoceps","Spotty cod"
"6783",60274,"Scorpaenodes quadrispinosus","Fourspine scorpionfish"
"6784",5572,"Chaetodon quadrimaculatus","Four-spot butterfly"
"6785",5572,"Chaetodon quadrimaculatus","Fourspot butterflyfish"
"6786",5572,"Chaetodon quadrimaculatus","Neonbanded butterflyfish"
"6787",5771,"Zoramia fragilis","Fragile cardinal"
"6788",5771,"Zoramia fragilis","Fragile cardinalfish"
"6789",63424,"Zoramia viridiventer","Fragile cardinalfish"
"6790",5982,"Ambassis kopsii","Freckled hawkfish"
"6791",5982,"Ambassis kopsii","Singapore glassy perchlet"
"6792",8252,"Gymnothorax thyrsoideus","Freckled moray"
"6793",8252,"Gymnothorax thyrsoideus","Freckled reef eel"
"6794",8252,"Gymnothorax thyrsoideus","Greyface moray"
"6795",8252,"Gymnothorax thyrsoideus","Ribbon eel"
"6796",8252,"Gymnothorax thyrsoideus","Slender moray"
"6797",8252,"Gymnothorax thyrsoideus","White-eye moray"
"6798",8252,"Gymnothorax thyrsoideus","White-eyed moray"
"6799",49436,"Suttonia lineata","Freckleface podge"
"6800",49436,"Suttonia lineata","Palestripe podge"
"6801",7287,"Uropterygius xanthopterus","Freckleface reef-eel"
"6802",7287,"Uropterygius xanthopterus","Spottedface moray"
"6803",7287,"Uropterygius xanthopterus","White-speckled snake moray"
"6804",7287,"Uropterygius xanthopterus","Whitespeckled snakemoray"
"6805",7299,"Brosmophyciops pautzkei","Free-tailed reef brotula"
"6806",7299,"Brosmophyciops pautzkei","Slimy cusk"
"6807",7299,"Brosmophyciops pautzkei","Slimy cuskeel"
"6808",11785,"Meiacanthus anema","Freshwater fangblenny"
"6809",11785,"Meiacanthus anema","Threadless blenny"
"6810",17227,"Gymnothorax polyuranodon","Freshwater moray"
"6811",17227,"Gymnothorax polyuranodon","Manytoothed moray"
"6812",17227,"Gymnothorax polyuranodon","Moray eel"
"6813",17227,"Gymnothorax polyuranodon","Spotted freshwater moray eel"
"6814",53861,"Schultzidia retropinnis","Fringe-lipped worm eel"
"6815",3089,"Histrio histrio","Frogfish"
"6816",3089,"Histrio histrio","Marbled angler"
"6817",3089,"Histrio histrio","Mouse fish"
"6818",3089,"Histrio histrio","Sargassum anglerfish"
"6819",3089,"Histrio histrio","Sargassum fish"
"6820",3089,"Histrio histrio","Sargassum frogfish"
"6821",3089,"Histrio histrio","Sargassumfish"
"6822",3089,"Histrio histrio","Shaggy angler"
"6823",5683,"Lepidozygus tapeinosoma","Fusiler damsel"
"6824",5683,"Lepidozygus tapeinosoma","Fusilier damsel"
"6825",5683,"Lepidozygus tapeinosoma","Fusilier damselfish"
"6826",5683,"Lepidozygus tapeinosoma","Fusilier demoiselle"
"6827",5683,"Lepidozygus tapeinosoma","Redwing coral damsel"
"6828",929,"Gymnocaesio gymnoptera","Fusilier"
"6829",929,"Gymnocaesio gymnoptera","Slender fusilier"
"6830",5812,"Sebastapistes galactacma","Galactacma scorpionfish"
"6831",870,"Carcharhinus galapagensis","Galapagos shark"
"6832",870,"Carcharhinus galapagensis","Mackerel shark"
"6833",870,"Carcharhinus galapagensis","Requin des Gal<e1>pagos"
"6834",5366,"Cephalopholis igarashiensis","Garish hind"
"6835",5366,"Cephalopholis igarashiensis","Garish rockcod"
"6836",5366,"Cephalopholis igarashiensis","Goldbar grouper"
"6837",5366,"Cephalopholis igarashiensis","Grouper"
"6838",5366,"Cephalopholis igarashiensis","Japanese cod"
"6839",5366,"Cephalopholis igarashiensis","Yellow-banded cod"
"6840",6440,"Epinephelus coeruleopunctatus","Garrupa"
"6841",6440,"Epinephelus coeruleopunctatus","Grouper"
"6842",6440,"Epinephelus coeruleopunctatus","Ocellated rockcod"
"6843",6440,"Epinephelus coeruleopunctatus","Ocellated rock-cod"
"6844",6440,"Epinephelus coeruleopunctatus","Reef cod"
"6845",6440,"Epinephelus coeruleopunctatus","Rock cod"
"6846",6440,"Epinephelus coeruleopunctatus","Seabass"
"6847",6440,"Epinephelus coeruleopunctatus","Small-spotted cod"
"6848",6440,"Epinephelus coeruleopunctatus","Small-spotted rock cod"
"6849",6440,"Epinephelus coeruleopunctatus","Small-spotted rock-cod"
"6850",6440,"Epinephelus coeruleopunctatus","Snowy grouper"
"6851",6440,"Epinephelus coeruleopunctatus","Summan grouper"
"6852",6440,"Epinephelus coeruleopunctatus","Whitespotted grouper"
"6853",6440,"Epinephelus coeruleopunctatus","White-spotted grouper"
"6854",6440,"Epinephelus coeruleopunctatus","White-spotted reef cod"
"6855",6440,"Epinephelus coeruleopunctatus","White-spotted reef-cod"
"6856",6440,"Epinephelus coeruleopunctatus","Whitespotted rockcod"
"6857",6440,"Epinephelus coeruleopunctatus","White-spotted rockcod"
"6858",5772,"Zoramia gilberti","Gilbert's cardinalfish"
"6859",4744,"Acanthurus olivaceus","Gendarme fish"
"6860",4744,"Acanthurus olivaceus","Gendarmefish"
"6861",4744,"Acanthurus olivaceus","Olive surgeonfish"
"6862",4744,"Acanthurus olivaceus","Orange band surgeonfish"
"6863",4744,"Acanthurus olivaceus","Orange epoulette surgeon"
"6864",4744,"Acanthurus olivaceus","Orange spot tang"
"6865",4744,"Acanthurus olivaceus","Orangeband surgeonfish"
"6866",4744,"Acanthurus olivaceus","Orange-band surgeonfish"
"6867",4744,"Acanthurus olivaceus","Orangebanded surgeonfish"
"6868",4744,"Acanthurus olivaceus","Orangebar surgeonfish"
"6869",4744,"Acanthurus olivaceus","Orange-blotch surgeon"
"6870",4744,"Acanthurus olivaceus","Orange-ear surgeonfish"
"6871",4744,"Acanthurus olivaceus","Orange-epaulette surgeonfish"
"6872",4744,"Acanthurus olivaceus","Orangespot surgeonfish"
"6873",4744,"Acanthurus olivaceus","Surgeonfish"
"6874",4891,"Anampses geographicus","Geographic wrasse"
"6875",4891,"Anampses geographicus","Lined chisel-tooth wrasse"
"6876",4891,"Anampses geographicus","Olive-green wrasse"
"6877",4891,"Anampses geographicus","Scribbled chisel-toothed wrasse"
"6878",4891,"Anampses geographicus","Scribbled wrasse"
"6879",4891,"Anampses geographicus","Wrasse"
"6880",22491,"Pleurosicya muscarum","Ghost goby"
"6881",22491,"Pleurosicya muscarum","Sinularia ghost goby"
"6882",22491,"Pleurosicya muscarum","Sinularia ghostgoby"
"6883",22491,"Pleurosicya muscarum","Soft coral ghost goby"
"6884",7312,"Solenostomus paradoxus","Ghost pipefish"
"6885",7312,"Solenostomus paradoxus","Harlequin ghost pipefish"
"6886",7312,"Solenostomus paradoxus","Ornate ghost pipefish"
"6887",7312,"Solenostomus paradoxus","Ornate ghostpipefish"
"6888",61175,"Solenostomus halimeda","Ghost pipefish"
"6889",61175,"Solenostomus halimeda","Halimeda ghostpipefish"
"6890",5895,"Nebrius ferrugineus","Giant sleepy shark"
"6891",5895,"Nebrius ferrugineus","Giant Sleepy -shark"
"6892",5895,"Nebrius ferrugineus","Madame X"
"6893",5895,"Nebrius ferrugineus","Nurse shark"
"6894",5895,"Nebrius ferrugineus","Rusty catshark"
"6895",5895,"Nebrius ferrugineus","Rusty shark"
"6896",5895,"Nebrius ferrugineus","Sleepy shark"
"6897",5895,"Nebrius ferrugineus","Spitting shark"
"6898",5895,"Nebrius ferrugineus","Tawny nurse shark"
"6899",5895,"Nebrius ferrugineus","Tawny shark"
"6900",6507,"Sargocentron spiniferum","Giant squirrelfish"
"6901",6507,"Sargocentron spiniferum","Longjaw squirrelfish"
"6902",6507,"Sargocentron spiniferum","Long jawed squirrelfish"
"6903",6507,"Sargocentron spiniferum","Long-jawed squirrelfish"
"6904",6507,"Sargocentron spiniferum","Sabre squirrelfish"
"6905",6507,"Sargocentron spiniferum","Soldierfish"
"6906",6507,"Sargocentron spiniferum","Spinecheek squirrelfish"
"6907",6507,"Sargocentron spiniferum","Spiny squirrelfish"
"6908",6507,"Sargocentron spiniferum","Spiny squirrelfsih"
"6909",6507,"Sargocentron spiniferum","Squirrelfish"
"6910",1732,"Mola mola","Giant sunfish"
"6911",1732,"Mola mola","Headfish"
"6912",1732,"Mola mola","Mola ocean sunfish"
"6913",1732,"Mola mola","Moonfish"
"6914",1732,"Mola mola","Ocean sunfish"
"6915",1732,"Mola mola","Ocean Sunfish"
"6916",1732,"Mola mola","Sunfish"
"6917",1732,"Mola mola","Sun-fish"
"6918",65442,"Malthopsis gigas","Giant triangular batfish"
"6919",5153,"Ambassis interrupta","Glass perch"
"6920",5153,"Ambassis interrupta","Glassfish"
"6921",5153,"Ambassis interrupta","Interrupta glassy perchlet"
"6922",5153,"Ambassis interrupta","Longspine glassfish"
"6923",5153,"Ambassis interrupta","Long-spined glass perchlet"
"6924",5153,"Ambassis interrupta","Long-spined perchlet"
"6925",5153,"Ambassis interrupta","Northern perchlet"
"6926",5153,"Ambassis interrupta","Perchlet"
"6927",5153,"Ambassis interrupta","Sailfin perchlet"
"6928",4448,"Pentaprion longimanus","Glassfish"
"6929",4448,"Pentaprion longimanus","Longfin mojarra"
"6930",4448,"Pentaprion longimanus","Longfin silver biddy"
"6931",4448,"Pentaprion longimanus","Longfin silverbiddy"
"6932",4448,"Pentaprion longimanus","Longfin silver-biddy"
"6933",4448,"Pentaprion longimanus","Long-finned mojarra"
"6934",4448,"Pentaprion longimanus","Long-finned silver biddy"
"6935",4448,"Pentaprion longimanus","Long-finned silver-biddy"
"6936",4448,"Pentaprion longimanus","Mojarra"
"6937",4448,"Pentaprion longimanus","Mojarras"
"6938",4448,"Pentaprion longimanus","Silver-biddy"
"6939",15133,"Ambassis nalua","Glassfish"
"6940",15133,"Ambassis nalua","Nalua-chanda"
"6941",15133,"Ambassis nalua","Scalloped glassfish"
"6942",15133,"Ambassis nalua","Scalloped perchlet"
"6943",4970,"Scarus globiceps","Globehead parrotfish"
"6944",4970,"Scarus globiceps","Parrotfish"
"6945",4970,"Scarus globiceps","Roundhead parrotfish"
"6946",4970,"Scarus globiceps","Rusty parrotfish"
"6947",4970,"Scarus globiceps","Speckled parrotfish"
"6948",4970,"Scarus globiceps","Violetline parrotfish"
"6949",4970,"Scarus globiceps","Violetlined parrotfish"
"6950",4970,"Scarus globiceps","Violet-lined parrotfish"
"6951",5992,"Parupeneus indicus","Goatfish"
"6952",5992,"Parupeneus indicus","Indian goatfish"
"6953",5992,"Parupeneus indicus","Red mullet"
"6954",5992,"Parupeneus indicus","Yellowspot goatfish"
"6955",5992,"Parupeneus indicus","Yellow-spot goatfish"
"6956",377,"Exyrias puntang","Goby"
"6957",377,"Exyrias puntang","Puntang goby"
"6958",377,"Exyrias puntang","Silver-spotted goby"
"6959",377,"Exyrias puntang","Silver spotted goby"
"6960",4322,"Istigobius ornatus","Goby"
"6961",4322,"Istigobius ornatus","Ornate goby"
"6962",4322,"Istigobius ornatus","Ornate sand goby"
"6963",4322,"Istigobius ornatus","Ornate sandgoby"
"6964",7219,"Paragobiodon echinocephalus","Goby"
"6965",7219,"Paragobiodon echinocephalus","Redhead"
"6966",7219,"Paragobiodon echinocephalus","Redhead coral goby"
"6967",7219,"Paragobiodon echinocephalus","Redhead goby"
"6968",7219,"Paragobiodon echinocephalus","Warty-headed goby"
"6969",7226,"Valenciennea muralis","Goby"
"6970",7226,"Valenciennea muralis","Lined gudgeon"
"6971",7226,"Valenciennea muralis","Mural glider goby"
"6972",7226,"Valenciennea muralis","Mural glidergoby"
"6973",7226,"Valenciennea muralis","Mural goby"
"6974",7226,"Valenciennea muralis","Mural sleeper-goby"
"6975",7226,"Valenciennea muralis","Striped goby"
"6976",7228,"Acentrogobius nebulosus","Goby"
"6977",7228,"Acentrogobius nebulosus","Hairfin goby"
"6978",7228,"Acentrogobius nebulosus","Hair-finned goby"
"6979",7228,"Acentrogobius nebulosus","Shadow goby"
"6980",7269,"Eviota pellucida","Goby"
"6981",7269,"Eviota pellucida","Neon pygmy goby"
"6982",7269,"Eviota pellucida","Neon pygmy-goby"
"6983",7269,"Eviota pellucida","Pellucida pygmy goby"
"6984",7269,"Eviota pellucida","Transparent dwarfgoby"
"6985",11816,"Pseudogobius javanicus","Goby of streams"
"6986",25101,"Redigobius tambujon","Goby of streams"
"6987",25101,"Redigobius tambujon","Roemer's goby"
"6988",7232,"Amblyeleotris randalli","Gold-barred shrimp-goby"
"6989",7232,"Amblyeleotris randalli","Randall's prawn-goby"
"6990",7232,"Amblyeleotris randalli","Sailfin shrimpgoby"
"6991",12483,"Pomacentrus auriventris","Goldbelly damsel"
"6992",12483,"Pomacentrus auriventris","Goldbelly damselfish"
"6993",12483,"Pomacentrus auriventris","Yellow-belly damsel"
"6994",5665,"Centropyge heraldi","Golden angelfish"
"6995",5665,"Centropyge heraldi","Herald's angelfish"
"6996",5665,"Centropyge heraldi","Woodhead's angelfish"
"6997",5665,"Centropyge heraldi","Yellow angelfish"
"6998",10786,"Centropyge aurantia","Golden angelfish"
"6999",10786,"Centropyge aurantia","Golden pygmy-angelfish"
"7000",5803,"Parapriacanthus ransonneti","Golden bullseye"
"7001",5803,"Parapriacanthus ransonneti","Golden sweeper"
"7002",5803,"Parapriacanthus ransonneti","Pigmy sweeper"
"7003",5803,"Parapriacanthus ransonneti","Ransonnet's bullseye"
"7004",5803,"Parapriacanthus ransonneti","Rosy sweep"
"7005",5803,"Parapriacanthus ransonneti","Slender sweeper"
"7006",5803,"Parapriacanthus ransonneti","Yellow sweeper"
"7007",202,"Pristipomoides flavipinnis","Golden eye jobfish"
"7008",202,"Pristipomoides flavipinnis","Goldeneye snapper"
"7009",202,"Pristipomoides flavipinnis","Jobfish"
"7010",202,"Pristipomoides flavipinnis","Snapper"
"7011",202,"Pristipomoides flavipinnis","Yellow jobfish"
"7012",202,"Pristipomoides flavipinnis","Yellow-eye snapper"
"7013",202,"Pristipomoides flavipinnis","Yellow-fin jobfish"
"7014",56809,"Priolepis aureoviridis","Golden goby"
"7015",56809,"Priolepis aureoviridis","Golden green goby"
"7016",56809,"Priolepis aureoviridis","Yellow-green goby"
"7017",6443,"Cephalopholis aurantia","Golden hind"
"7018",6443,"Cephalopholis aurantia","Golden rockcod"
"7019",6443,"Cephalopholis aurantia","Orange cod"
"7020",6443,"Cephalopholis aurantia","Orange rockcod"
"7021",6443,"Cephalopholis aurantia","Sea bass"
"7022",6455,"Cephalopholis spiloparaea","Golden hind"
"7023",6455,"Cephalopholis spiloparaea","Orange rock-cod"
"7024",6455,"Cephalopholis spiloparaea","Orange rock cod"
"7025",6455,"Cephalopholis spiloparaea","Orange-red pigmy grouper"
"7026",6455,"Cephalopholis spiloparaea","Strawberry cod"
"7027",6455,"Cephalopholis spiloparaea","Strawberry grouper"
"7028",6455,"Cephalopholis spiloparaea","Strawberry hind"
"7029",6455,"Cephalopholis spiloparaea","Strawberry rockcod"
"7030",5810,"Parascorpaena mossambica","Golden scorpionfish"
"7031",5810,"Parascorpaena mossambica","Mozambique scorpionfish"
"7032",6416,"Polydactylus sexfilis","Golden six-thread tasselfish"
"7033",6416,"Polydactylus sexfilis","Golden sixthread tesselfish"
"7034",6416,"Polydactylus sexfilis","Kingfish"
"7035",6416,"Polydactylus sexfilis","Moi threadfin"
"7036",6416,"Polydactylus sexfilis","Pacific threadfin"
"7037",6416,"Polydactylus sexfilis","Pacific thread-fin fish"
"7038",6416,"Polydactylus sexfilis","Sixfeeler threadfin"
"7039",6416,"Polydactylus sexfilis","Six-feeler threadfin"
"7040",6416,"Polydactylus sexfilis","Sixfinger threadfin"
"7041",6416,"Polydactylus sexfilis","Six-fingered threadfin"
"7042",6416,"Polydactylus sexfilis","Tasselfish"
"7043",6416,"Polydactylus sexfilis","Threadfin"
"7044",6416,"Polydactylus sexfilis","Yellowthread threadfin"
"7045",10016,"Hypseleotris cyprinoides","Golden sleeper"
"7046",10016,"Hypseleotris cyprinoides","Golden Sleeper"
"7047",10016,"Hypseleotris cyprinoides","Tropical carp gudgeon"
"7048",10016,"Hypseleotris cyprinoides","Tropical carp-gudgeon"
"7049",4625,"Siganus lineatus","Golden spinefoot"
"7050",4625,"Siganus lineatus","Golden-lined spinefoot"
"7051",4625,"Siganus lineatus","Goldenspot spinefoot"
"7052",4625,"Siganus lineatus","Goldlined rabbitfish"
"7053",4625,"Siganus lineatus","Goldlined spinefoot"
